;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;;Rótulos de Linha;Soma de Unit price;Soma de Quantity;Soma de Tax 5%;Soma de Total;Soma de cogs;Soma de gross margin percentage;Soma de gross income;Soma de Rating
;;;;;;;;;;;;;;;;;;;13;95,44;10;47,72;1002,12;954,4;4,761904762;47,72;5,2
;;;;;;;;;;;;;;;;;;;554-53-3790;37,02;6;11,106;233,226;222,12;4,761904762;11,106;4,5
;;;;;;;;;;;;;;;;;;;B;37,02;6;11,106;233,226;222,12;4,761904762;11,106;4,5
;;;;;;;;;;;;;;;;;;;Mandalay;37,02;6;11,106;233,226;222,12;4,761904762;11,106;4,5
;;;;;;;;;;;;;;;;;;;Male;37,02;6;11,106;233,226;222,12;4,761904762;11,106;4,5
;;;;;;;;;;;;;;;;;;;Normal;37,02;6;11,106;233,226;222,12;4,761904762;11,106;4,5
;;;;;;;;;;;;;;;;;;;Sports and travel;37,02;6;11,106;233,226;222,12;4,761904762;11,106;4,5
;;;;;;;;;;;;;;;;;;;3/22/2019;37,02;6;11,106;233,226;222,12;4,761904762;11,106;4,5
;;;;;;;;;;;;;;;;;;;18;37,02;6;11,106;233,226;222,12;4,761904762;11,106;4,5
;;;;;;;;;;;;;;;;;;;554-53-8700;56,11;2;5,611;117,831;112,22;4,761904762;5,611;6,3
;;;;;;;;;;;;;;;;;;;C;56,11;2;5,611;117,831;112,22;4,761904762;5,611;6,3
;;;;;;;;;;;;;;;;;;;Naypyitaw;56,11;2;5,611;117,831;112,22;4,761904762;5,611;6,3
;;;;;;;;;;;;;;;;;;;Male;56,11;2;5,611;117,831;112,22;4,761904762;5,611;6,3
;;;;;;;;;;;;;;;;;;;Member;56,11;2;5,611;117,831;112,22;4,761904762;5,611;6,3
;;;;;;;;;;;;;;;;;;;Home and lifestyle;56,11;2;5,611;117,831;112,22;4,761904762;5,611;6,3
;;;;;;;;;;;;;;;;;;;02/02/2019;56,11;2;5,611;117,831;112,22;4,761904762;5,611;6,3
;;;;;;;;;;;;;;;;;;;10;56,11;2;5,611;117,831;112,22;4,761904762;5,611;6,3
;;;;;;;;;;;;;;;;;;;556-41-6224;33,64;8;13,456;282,576;269,12;4,761904762;13,456;9,3
;;;;;;;;;;;;;;;;;;;C;33,64;8;13,456;282,576;269,12;4,761904762;13,456;9,3
;;;;;;;;;;;;;;;;;;;Naypyitaw;33,64;8;13,456;282,576;269,12;4,761904762;13,456;9,3
;;;;;;;;;;;;;;;;;;;Male;33,64;8;13,456;282,576;269,12;4,761904762;13,456;9,3
;;;;;;;;;;;;;;;;;;;Normal;33,64;8;13,456;282,576;269,12;4,761904762;13,456;9,3
;;;;;;;;;;;;;;;;;;;Health and beauty;33,64;8;13,456;282,576;269,12;4,761904762;13,456;9,3
;;;;;;;;;;;;;;;;;;;2/15/2019;33,64;8;13,456;282,576;269,12;4,761904762;13,456;9,3
;;;;;;;;;;;;;;;;;;;17;33,64;8;13,456;282,576;269,12;4,761904762;13,456;9,3
;;;;;;;;;;;;;;;;;;;556-72-8512;22,96;1;1,148;24,108;22,96;4,761904762;1,148;4,3
;;;;;;;;;;;;;;;;;;;C;22,96;1;1,148;24,108;22,96;4,761904762;1,148;4,3
;;;;;;;;;;;;;;;;;;;Naypyitaw;22,96;1;1,148;24,108;22,96;4,761904762;1,148;4,3
;;;;;;;;;;;;;;;;;;;Male;22,96;1;1,148;24,108;22,96;4,761904762;1,148;4,3
;;;;;;;;;;;;;;;;;;;Normal;22,96;1;1,148;24,108;22,96;4,761904762;1,148;4,3
;;;;;;;;;;;;;;;;;;;Home and lifestyle;22,96;1;1,148;24,108;22,96;4,761904762;1,148;4,3
;;;;;;;;;;;;;;;;;;;1/30/2019;22,96;1;1,148;24,108;22,96;4,761904762;1,148;4,3
;;;;;;;;;;;;;;;;;;;20;22,96;1;1,148;24,108;22,96;4,761904762;1,148;4,3
;;;;;;;;;;;;;;;;;;;556-86-3144;74,29;1;3,7145;78,0045;74,29;4,761904762;3,7145;5
;;;;;;;;;;;;;;;;;;;C;74,29;1;3,7145;78,0045;74,29;4,761904762;3,7145;5
;;;;;;;;;;;;;;;;;;;Naypyitaw;74,29;1;3,7145;78,0045;74,29;4,761904762;3,7145;5
;;;;;;;;;;;;;;;;;;;Female;74,29;1;3,7145;78,0045;74,29;4,761904762;3,7145;5
;;;;;;;;;;;;;;;;;;;Member;74,29;1;3,7145;78,0045;74,29;4,761904762;3,7145;5
;;;;;;;;;;;;;;;;;;;Fashion accessories;74,29;1;3,7145;78,0045;74,29;4,761904762;3,7145;5
;;;;;;;;;;;;;;;;;;;1/13/2019;74,29;1;3,7145;78,0045;74,29;4,761904762;3,7145;5
;;;;;;;;;;;;;;;;;;;19;74,29;1;3,7145;78,0045;74,29;4,761904762;3,7145;5
;;;;;;;;;;;;;;;;;;;556-97-7101;63,22;2;6,322;132,762;126,44;4,761904762;6,322;8,5
;;;;;;;;;;;;;;;;;;;C;63,22;2;6,322;132,762;126,44;4,761904762;6,322;8,5
;;;;;;;;;;;;;;;;;;;Naypyitaw;63,22;2;6,322;132,762;126,44;4,761904762;6,322;8,5
;;;;;;;;;;;;;;;;;;;Female;63,22;2;6,322;132,762;126,44;4,761904762;6,322;8,5
;;;;;;;;;;;;;;;;;;;Normal;63,22;2;6,322;132,762;126,44;4,761904762;6,322;8,5
;;;;;;;;;;;;;;;;;;;Electronic accessories;63,22;2;6,322;132,762;126,44;4,761904762;6,322;8,5
;;;;;;;;;;;;;;;;;;;01/01/2019;63,22;2;6,322;132,762;126,44;4,761904762;6,322;8,5
;;;;;;;;;;;;;;;;;;;15;63,22;2;6,322;132,762;126,44;4,761904762;6,322;8,5
;;;;;;;;;;;;;;;;;;;558-60-5016;33,3;9;14,985;314,685;299,7;4,761904762;14,985;7,2
;;;;;;;;;;;;;;;;;;;A;33,3;9;14,985;314,685;299,7;4,761904762;14,985;7,2
;;;;;;;;;;;;;;;;;;;Yangon;33,3;9;14,985;314,685;299,7;4,761904762;14,985;7,2
;;;;;;;;;;;;;;;;;;;Female;33,3;9;14,985;314,685;299,7;4,761904762;14,985;7,2
;;;;;;;;;;;;;;;;;;;Normal;33,3;9;14,985;314,685;299,7;4,761904762;14,985;7,2
;;;;;;;;;;;;;;;;;;;Home and lifestyle;33,3;9;14,985;314,685;299,7;4,761904762;14,985;7,2
;;;;;;;;;;;;;;;;;;;03/04/2019;33,3;9;14,985;314,685;299,7;4,761904762;14,985;7,2
;;;;;;;;;;;;;;;;;;;15;33,3;9;14,985;314,685;299,7;4,761904762;14,985;7,2
;;;;;;;;;;;;;;;;;;;558-80-4082;27,85;7;9,7475;204,6975;194,95;4,761904762;9,7475;6
;;;;;;;;;;;;;;;;;;;C;27,85;7;9,7475;204,6975;194,95;4,761904762;9,7475;6
;;;;;;;;;;;;;;;;;;;Naypyitaw;27,85;7;9,7475;204,6975;194,95;4,761904762;9,7475;6
;;;;;;;;;;;;;;;;;;;Male;27,85;7;9,7475;204,6975;194,95;4,761904762;9,7475;6
;;;;;;;;;;;;;;;;;;;Normal;27,85;7;9,7475;204,6975;194,95;4,761904762;9,7475;6
;;;;;;;;;;;;;;;;;;;Electronic accessories;27,85;7;9,7475;204,6975;194,95;4,761904762;9,7475;6
;;;;;;;;;;;;;;;;;;;3/14/2019;27,85;7;9,7475;204,6975;194,95;4,761904762;9,7475;6
;;;;;;;;;;;;;;;;;;;17;27,85;7;9,7475;204,6975;194,95;4,761904762;9,7475;6
;;;;;;;;;;;;;;;;;;;559-61-5987;17,75;1;0,8875;18,6375;17,75;4,761904762;0,8875;8,6
;;;;;;;;;;;;;;;;;;;B;17,75;1;0,8875;18,6375;17,75;4,761904762;0,8875;8,6
;;;;;;;;;;;;;;;;;;;Mandalay;17,75;1;0,8875;18,6375;17,75;4,761904762;0,8875;8,6
;;;;;;;;;;;;;;;;;;;Female;17,75;1;0,8875;18,6375;17,75;4,761904762;0,8875;8,6
;;;;;;;;;;;;;;;;;;;Normal;17,75;1;0,8875;18,6375;17,75;4,761904762;0,8875;8,6
;;;;;;;;;;;;;;;;;;;Health and beauty;17,75;1;0,8875;18,6375;17,75;4,761904762;0,8875;8,6
;;;;;;;;;;;;;;;;;;;1/14/2019;17,75;1;0,8875;18,6375;17,75;4,761904762;0,8875;8,6
;;;;;;;;;;;;;;;;;;;10;17,75;1;0,8875;18,6375;17,75;4,761904762;0,8875;8,6
;;;;;;;;;;;;;;;;;;;559-98-9873;53,65;7;18,7775;394,3275;375,55;4,761904762;18,7775;5,2
;;;;;;;;;;;;;;;;;;;A;53,65;7;18,7775;394,3275;375,55;4,761904762;18,7775;5,2
;;;;;;;;;;;;;;;;;;;Yangon;53,65;7;18,7775;394,3275;375,55;4,761904762;18,7775;5,2
;;;;;;;;;;;;;;;;;;;Female;53,65;7;18,7775;394,3275;375,55;4,761904762;18,7775;5,2
;;;;;;;;;;;;;;;;;;;Member;53,65;7;18,7775;394,3275;375,55;4,761904762;18,7775;5,2
;;;;;;;;;;;;;;;;;;;Fashion accessories;53,65;7;18,7775;394,3275;375,55;4,761904762;18,7775;5,2
;;;;;;;;;;;;;;;;;;;02/10/2019;53,65;7;18,7775;394,3275;375,55;4,761904762;18,7775;5,2
;;;;;;;;;;;;;;;;;;;12;53,65;7;18,7775;394,3275;375,55;4,761904762;18,7775;5,2
;;;;;;;;;;;;;;;;;;;560-30-5617;24,77;5;6,1925;130,0425;123,85;4,761904762;6,1925;8,5
;;;;;;;;;;;;;;;;;;;B;24,77;5;6,1925;130,0425;123,85;4,761904762;6,1925;8,5
;;;;;;;;;;;;;;;;;;;Mandalay;24,77;5;6,1925;130,0425;123,85;4,761904762;6,1925;8,5
;;;;;;;;;;;;;;;;;;;Female;24,77;5;6,1925;130,0425;123,85;4,761904762;6,1925;8,5
;;;;;;;;;;;;;;;;;;;Normal;24,77;5;6,1925;130,0425;123,85;4,761904762;6,1925;8,5
;;;;;;;;;;;;;;;;;;;Sports and travel;24,77;5;6,1925;130,0425;123,85;4,761904762;6,1925;8,5
;;;;;;;;;;;;;;;;;;;3/24/2019;24,77;5;6,1925;130,0425;123,85;4,761904762;6,1925;8,5
;;;;;;;;;;;;;;;;;;;18;24,77;5;6,1925;130,0425;123,85;4,761904762;6,1925;8,5
;;;;;;;;;;;;;;;;;;;560-49-6611;45,58;1;2,279;47,859;45,58;4,761904762;2,279;9,8
;;;;;;;;;;;;;;;;;;;A;45,58;1;2,279;47,859;45,58;4,761904762;2,279;9,8
;;;;;;;;;;;;;;;;;;;Yangon;45,58;1;2,279;47,859;45,58;4,761904762;2,279;9,8
;;;;;;;;;;;;;;;;;;;Female;45,58;1;2,279;47,859;45,58;4,761904762;2,279;9,8
;;;;;;;;;;;;;;;;;;;Member;45,58;1;2,279;47,859;45,58;4,761904762;2,279;9,8
;;;;;;;;;;;;;;;;;;;Sports and travel;45,58;1;2,279;47,859;45,58;4,761904762;2,279;9,8
;;;;;;;;;;;;;;;;;;;02/07/2019;45,58;1;2,279;47,859;45,58;4,761904762;2,279;9,8
;;;;;;;;;;;;;;;;;;;14;45,58;1;2,279;47,859;45,58;4,761904762;2,279;9,8
;;;;;;;;;;;;;;;;;;;562-12-5430;88,15;3;13,2225;277,6725;264,45;4,761904762;13,2225;7,9
;;;;;;;;;;;;;;;;;;;A;88,15;3;13,2225;277,6725;264,45;4,761904762;13,2225;7,9
;;;;;;;;;;;;;;;;;;;Yangon;88,15;3;13,2225;277,6725;264,45;4,761904762;13,2225;7,9
;;;;;;;;;;;;;;;;;;;Female;88,15;3;13,2225;277,6725;264,45;4,761904762;13,2225;7,9
;;;;;;;;;;;;;;;;;;;Member;88,15;3;13,2225;277,6725;264,45;4,761904762;13,2225;7,9
;;;;;;;;;;;;;;;;;;;Fashion accessories;88,15;3;13,2225;277,6725;264,45;4,761904762;13,2225;7,9
;;;;;;;;;;;;;;;;;;;1/18/2019;88,15;3;13,2225;277,6725;264,45;4,761904762;13,2225;7,9
;;;;;;;;;;;;;;;;;;;10;88,15;3;13,2225;277,6725;264,45;4,761904762;13,2225;7,9
;;;;;;;;;;;;;;;;;;;563-36-9814;76,82;1;3,841;80,661;76,82;4,761904762;3,841;7,2
;;;;;;;;;;;;;;;;;;;A;76,82;1;3,841;80,661;76,82;4,761904762;3,841;7,2
;;;;;;;;;;;;;;;;;;;Yangon;76,82;1;3,841;80,661;76,82;4,761904762;3,841;7,2
;;;;;;;;;;;;;;;;;;;Male;76,82;1;3,841;80,661;76,82;4,761904762;3,841;7,2
;;;;;;;;;;;;;;;;;;;Member;76,82;1;3,841;80,661;76,82;4,761904762;3,841;7,2
;;;;;;;;;;;;;;;;;;;Electronic accessories;76,82;1;3,841;80,661;76,82;4,761904762;3,841;7,2
;;;;;;;;;;;;;;;;;;;2/13/2019;76,82;1;3,841;80,661;76,82;4,761904762;3,841;7,2
;;;;;;;;;;;;;;;;;;;18;76,82;1;3,841;80,661;76,82;4,761904762;3,841;7,2
;;;;;;;;;;;;;;;;;;;563-47-4072;55,81;6;16,743;351,603;334,86;4,761904762;16,743;9,9
;;;;;;;;;;;;;;;;;;;B;55,81;6;16,743;351,603;334,86;4,761904762;16,743;9,9
;;;;;;;;;;;;;;;;;;;Mandalay;55,81;6;16,743;351,603;334,86;4,761904762;16,743;9,9
;;;;;;;;;;;;;;;;;;;Female;55,81;6;16,743;351,603;334,86;4,761904762;16,743;9,9
;;;;;;;;;;;;;;;;;;;Normal;55,81;6;16,743;351,603;334,86;4,761904762;16,743;9,9
;;;;;;;;;;;;;;;;;;;Health and beauty;55,81;6;16,743;351,603;334,86;4,761904762;16,743;9,9
;;;;;;;;;;;;;;;;;;;1/22/2019;55,81;6;16,743;351,603;334,86;4,761904762;16,743;9,9
;;;;;;;;;;;;;;;;;;;11;55,81;6;16,743;351,603;334,86;4,761904762;16,743;9,9
;;;;;;;;;;;;;;;;;;;563-91-7120;61,77;5;15,4425;324,2925;308,85;4,761904762;15,4425;6,7
;;;;;;;;;;;;;;;;;;;A;61,77;5;15,4425;324,2925;308,85;4,761904762;15,4425;6,7
;;;;;;;;;;;;;;;;;;;Yangon;61,77;5;15,4425;324,2925;308,85;4,761904762;15,4425;6,7
;;;;;;;;;;;;;;;;;;;Female;61,77;5;15,4425;324,2925;308,85;4,761904762;15,4425;6,7
;;;;;;;;;;;;;;;;;;;Normal;61,77;5;15,4425;324,2925;308,85;4,761904762;15,4425;6,7
;;;;;;;;;;;;;;;;;;;Fashion accessories;61,77;5;15,4425;324,2925;308,85;4,761904762;15,4425;6,7
;;;;;;;;;;;;;;;;;;;03/08/2019;61,77;5;15,4425;324,2925;308,85;4,761904762;15,4425;6,7
;;;;;;;;;;;;;;;;;;;13;61,77;5;15,4425;324,2925;308,85;4,761904762;15,4425;6,7
;;;;;;;;;;;;;;;;;;;565-17-3836;47,67;4;9,534;200,214;190,68;4,761904762;9,534;9,1
;;;;;;;;;;;;;;;;;;;A;47,67;4;9,534;200,214;190,68;4,761904762;9,534;9,1
;;;;;;;;;;;;;;;;;;;Yangon;47,67;4;9,534;200,214;190,68;4,761904762;9,534;9,1
;;;;;;;;;;;;;;;;;;;Female;47,67;4;9,534;200,214;190,68;4,761904762;9,534;9,1
;;;;;;;;;;;;;;;;;;;Member;47,67;4;9,534;200,214;190,68;4,761904762;9,534;9,1
;;;;;;;;;;;;;;;;;;;Health and beauty;47,67;4;9,534;200,214;190,68;4,761904762;9,534;9,1
;;;;;;;;;;;;;;;;;;;03/12/2019;47,67;4;9,534;200,214;190,68;4,761904762;9,534;9,1
;;;;;;;;;;;;;;;;;;;14;47,67;4;9,534;200,214;190,68;4,761904762;9,534;9,1
;;;;;;;;;;;;;;;;;;;565-67-6697;27;9;12,15;255,15;243;4,761904762;12,15;4,8
;;;;;;;;;;;;;;;;;;;B;27;9;12,15;255,15;243;4,761904762;12,15;4,8
;;;;;;;;;;;;;;;;;;;Mandalay;27;9;12,15;255,15;243;4,761904762;12,15;4,8
;;;;;;;;;;;;;;;;;;;Male;27;9;12,15;255,15;243;4,761904762;12,15;4,8
;;;;;;;;;;;;;;;;;;;Member;27;9;12,15;255,15;243;4,761904762;12,15;4,8
;;;;;;;;;;;;;;;;;;;Home and lifestyle;27;9;12,15;255,15;243;4,761904762;12,15;4,8
;;;;;;;;;;;;;;;;;;;03/02/2019;27;9;12,15;255,15;243;4,761904762;12,15;4,8
;;;;;;;;;;;;;;;;;;;14;27;9;12,15;255,15;243;4,761904762;12,15;4,8
;;;;;;;;;;;;;;;;;;;565-80-5980;47,38;4;9,476;198,996;189,52;4,761904762;9,476;7,1
;;;;;;;;;;;;;;;;;;;C;47,38;4;9,476;198,996;189,52;4,761904762;9,476;7,1
;;;;;;;;;;;;;;;;;;;Naypyitaw;47,38;4;9,476;198,996;189,52;4,761904762;9,476;7,1
;;;;;;;;;;;;;;;;;;;Female;47,38;4;9,476;198,996;189,52;4,761904762;9,476;7,1
;;;;;;;;;;;;;;;;;;;Member;47,38;4;9,476;198,996;189,52;4,761904762;9,476;7,1
;;;;;;;;;;;;;;;;;;;Home and lifestyle;47,38;4;9,476;198,996;189,52;4,761904762;9,476;7,1
;;;;;;;;;;;;;;;;;;;1/23/2019;47,38;4;9,476;198,996;189,52;4,761904762;9,476;7,1
;;;;;;;;;;;;;;;;;;;10;47,38;4;9,476;198,996;189,52;4,761904762;9,476;7,1
;;;;;;;;;;;;;;;;;;;565-91-4567;10,75;8;4,3;90,3;86;4,761904762;4,3;6,2
;;;;;;;;;;;;;;;;;;;B;10,75;8;4,3;90,3;86;4,761904762;4,3;6,2
;;;;;;;;;;;;;;;;;;;Mandalay;10,75;8;4,3;90,3;86;4,761904762;4,3;6,2
;;;;;;;;;;;;;;;;;;;Male;10,75;8;4,3;90,3;86;4,761904762;4,3;6,2
;;;;;;;;;;;;;;;;;;;Normal;10,75;8;4,3;90,3;86;4,761904762;4,3;6,2
;;;;;;;;;;;;;;;;;;;Health and beauty;10,75;8;4,3;90,3;86;4,761904762;4,3;6,2
;;;;;;;;;;;;;;;;;;;3/15/2019;10,75;8;4,3;90,3;86;4,761904762;4,3;6,2
;;;;;;;;;;;;;;;;;;;14;10,75;8;4,3;90,3;86;4,761904762;4,3;6,2
;;;;;;;;;;;;;;;;;;;566-19-5475;47,97;7;16,7895;352,5795;335,79;4,761904762;16,7895;6,2
;;;;;;;;;;;;;;;;;;;B;47,97;7;16,7895;352,5795;335,79;4,761904762;16,7895;6,2
;;;;;;;;;;;;;;;;;;;Mandalay;47,97;7;16,7895;352,5795;335,79;4,761904762;16,7895;6,2
;;;;;;;;;;;;;;;;;;;Male;47,97;7;16,7895;352,5795;335,79;4,761904762;16,7895;6,2
;;;;;;;;;;;;;;;;;;;Normal;47,97;7;16,7895;352,5795;335,79;4,761904762;16,7895;6,2
;;;;;;;;;;;;;;;;;;;Fashion accessories;47,97;7;16,7895;352,5795;335,79;4,761904762;16,7895;6,2
;;;;;;;;;;;;;;;;;;;01/07/2019;47,97;7;16,7895;352,5795;335,79;4,761904762;16,7895;6,2
;;;;;;;;;;;;;;;;;;;20;47,97;7;16,7895;352,5795;335,79;4,761904762;16,7895;6,2
;;;;;;;;;;;;;;;;;;;566-71-1091;77,02;5;19,255;404,355;385,1;4,761904762;19,255;5,5
;;;;;;;;;;;;;;;;;;;A;77,02;5;19,255;404,355;385,1;4,761904762;19,255;5,5
;;;;;;;;;;;;;;;;;;;Yangon;77,02;5;19,255;404,355;385,1;4,761904762;19,255;5,5
;;;;;;;;;;;;;;;;;;;Male;77,02;5;19,255;404,355;385,1;4,761904762;19,255;5,5
;;;;;;;;;;;;;;;;;;;Normal;77,02;5;19,255;404,355;385,1;4,761904762;19,255;5,5
;;;;;;;;;;;;;;;;;;;Fashion accessories;77,02;5;19,255;404,355;385,1;4,761904762;19,255;5,5
;;;;;;;;;;;;;;;;;;;02/03/2019;77,02;5;19,255;404,355;385,1;4,761904762;19,255;5,5
;;;;;;;;;;;;;;;;;;;15;77,02;5;19,255;404,355;385,1;4,761904762;19,255;5,5
;;;;;;;;;;;;;;;;;;;568-88-3448;25;1;1,25;26,25;25;4,761904762;1,25;5,5
;;;;;;;;;;;;;;;;;;;A;25;1;1,25;26,25;25;4,761904762;1,25;5,5
;;;;;;;;;;;;;;;;;;;Yangon;25;1;1,25;26,25;25;4,761904762;1,25;5,5
;;;;;;;;;;;;;;;;;;;Male;25;1;1,25;26,25;25;4,761904762;1,25;5,5
;;;;;;;;;;;;;;;;;;;Normal;25;1;1,25;26,25;25;4,761904762;1,25;5,5
;;;;;;;;;;;;;;;;;;;Health and beauty;25;1;1,25;26,25;25;4,761904762;1,25;5,5
;;;;;;;;;;;;;;;;;;;03/03/2019;25;1;1,25;26,25;25;4,761904762;1,25;5,5
;;;;;;;;;;;;;;;;;;;15;25;1;1,25;26,25;25;4,761904762;1,25;5,5
;;;;;;;;;;;;;;;;;;;568-90-5112;66,14;4;13,228;277,788;264,56;4,761904762;13,228;5,6
;;;;;;;;;;;;;;;;;;;C;66,14;4;13,228;277,788;264,56;4,761904762;13,228;5,6
;;;;;;;;;;;;;;;;;;;Naypyitaw;66,14;4;13,228;277,788;264,56;4,761904762;13,228;5,6
;;;;;;;;;;;;;;;;;;;Male;66,14;4;13,228;277,788;264,56;4,761904762;13,228;5,6
;;;;;;;;;;;;;;;;;;;Normal;66,14;4;13,228;277,788;264,56;4,761904762;13,228;5,6
;;;;;;;;;;;;;;;;;;;Health and beauty;66,14;4;13,228;277,788;264,56;4,761904762;13,228;5,6
;;;;;;;;;;;;;;;;;;;3/19/2019;66,14;4;13,228;277,788;264,56;4,761904762;13,228;5,6
;;;;;;;;;;;;;;;;;;;12;66,14;4;13,228;277,788;264,56;4,761904762;13,228;5,6
;;;;;;;;;;;;;;;;;;;569-71-4390;21,87;2;2,187;45,927;43,74;4,761904762;2,187;6,9
;;;;;;;;;;;;;;;;;;;B;21,87;2;2,187;45,927;43,74;4,761904762;2,187;6,9
;;;;;;;;;;;;;;;;;;;Mandalay;21,87;2;2,187;45,927;43,74;4,761904762;2,187;6,9
;;;;;;;;;;;;;;;;;;;Male;21,87;2;2,187;45,927;43,74;4,761904762;2,187;6,9
;;;;;;;;;;;;;;;;;;;Normal;21,87;2;2,187;45,927;43,74;4,761904762;2,187;6,9
;;;;;;;;;;;;;;;;;;;Sports and travel;21,87;2;2,187;45,927;43,74;4,761904762;2,187;6,9
;;;;;;;;;;;;;;;;;;;1/25/2019;21,87;2;2,187;45,927;43,74;4,761904762;2,187;6,9
;;;;;;;;;;;;;;;;;;;14;21,87;2;2,187;45,927;43,74;4,761904762;2,187;6,9
;;;;;;;;;;;;;;;;;;;569-76-2760;22,01;4;4,402;92,442;88,04;4,761904762;4,402;6,6
;;;;;;;;;;;;;;;;;;;A;22,01;4;4,402;92,442;88,04;4,761904762;4,402;6,6
;;;;;;;;;;;;;;;;;;;Yangon;22,01;4;4,402;92,442;88,04;4,761904762;4,402;6,6
;;;;;;;;;;;;;;;;;;;Female;22,01;4;4,402;92,442;88,04;4,761904762;4,402;6,6
;;;;;;;;;;;;;;;;;;;Member;22,01;4;4,402;92,442;88,04;4,761904762;4,402;6,6
;;;;;;;;;;;;;;;;;;;Sports and travel;22,01;4;4,402;92,442;88,04;4,761904762;4,402;6,6
;;;;;;;;;;;;;;;;;;;1/29/2019;22,01;4;4,402;92,442;88,04;4,761904762;4,402;6,6
;;;;;;;;;;;;;;;;;;;18;22,01;4;4,402;92,442;88,04;4,761904762;4,402;6,6
;;;;;;;;;;;;;;;;;;;571-94-0759;74,6;10;37,3;783,3;746;4,761904762;37,3;9,5
;;;;;;;;;;;;;;;;;;;B;74,6;10;37,3;783,3;746;4,761904762;37,3;9,5
;;;;;;;;;;;;;;;;;;;Mandalay;74,6;10;37,3;783,3;746;4,761904762;37,3;9,5
;;;;;;;;;;;;;;;;;;;Female;74,6;10;37,3;783,3;746;4,761904762;37,3;9,5
;;;;;;;;;;;;;;;;;;;Member;74,6;10;37,3;783,3;746;4,761904762;37,3;9,5
;;;;;;;;;;;;;;;;;;;Food and beverages;74,6;10;37,3;783,3;746;4,761904762;37,3;9,5
;;;;;;;;;;;;;;;;;;;01/08/2019;74,6;10;37,3;783,3;746;4,761904762;37,3;9,5
;;;;;;;;;;;;;;;;;;;20;74,6;10;37,3;783,3;746;4,761904762;37,3;9,5
;;;;;;;;;;;;;;;;;;;573-10-3877;39,01;1;1,9505;40,9605;39,01;4,761904762;1,9505;4,7
;;;;;;;;;;;;;;;;;;;B;39,01;1;1,9505;40,9605;39,01;4,761904762;1,9505;4,7
;;;;;;;;;;;;;;;;;;;Mandalay;39,01;1;1,9505;40,9605;39,01;4,761904762;1,9505;4,7
;;;;;;;;;;;;;;;;;;;Male;39,01;1;1,9505;40,9605;39,01;4,761904762;1,9505;4,7
;;;;;;;;;;;;;;;;;;;Member;39,01;1;1,9505;40,9605;39,01;4,761904762;1,9505;4,7
;;;;;;;;;;;;;;;;;;;Health and beauty;39,01;1;1,9505;40,9605;39,01;4,761904762;1,9505;4,7
;;;;;;;;;;;;;;;;;;;03/12/2019;39,01;1;1,9505;40,9605;39,01;4,761904762;1,9505;4,7
;;;;;;;;;;;;;;;;;;;16;39,01;1;1,9505;40,9605;39,01;4,761904762;1,9505;4,7
;;;;;;;;;;;;;;;;;;;573-58-9734;30,37;3;4,5555;95,6655;91,11;4,761904762;4,5555;5,1
;;;;;;;;;;;;;;;;;;;B;30,37;3;4,5555;95,6655;91,11;4,761904762;4,5555;5,1
;;;;;;;;;;;;;;;;;;;Mandalay;30,37;3;4,5555;95,6655;91,11;4,761904762;4,5555;5,1
;;;;;;;;;;;;;;;;;;;Female;30,37;3;4,5555;95,6655;91,11;4,761904762;4,5555;5,1
;;;;;;;;;;;;;;;;;;;Normal;30,37;3;4,5555;95,6655;91,11;4,761904762;4,5555;5,1
;;;;;;;;;;;;;;;;;;;Fashion accessories;30,37;3;4,5555;95,6655;91,11;4,761904762;4,5555;5,1
;;;;;;;;;;;;;;;;;;;3/28/2019;30,37;3;4,5555;95,6655;91,11;4,761904762;4,5555;5,1
;;;;;;;;;;;;;;;;;;;13;30,37;3;4,5555;95,6655;91,11;4,761904762;4,5555;5,1
;;;;;;;;;;;;;;;;;;;573-98-8548;31,9;1;1,595;33,495;31,9;4,761904762;1,595;9,1
;;;;;;;;;;;;;;;;;;;C;31,9;1;1,595;33,495;31,9;4,761904762;1,595;9,1
;;;;;;;;;;;;;;;;;;;Naypyitaw;31,9;1;1,595;33,495;31,9;4,761904762;1,595;9,1
;;;;;;;;;;;;;;;;;;;Female;31,9;1;1,595;33,495;31,9;4,761904762;1,595;9,1
;;;;;;;;;;;;;;;;;;;Member;31,9;1;1,595;33,495;31,9;4,761904762;1,595;9,1
;;;;;;;;;;;;;;;;;;;Fashion accessories;31,9;1;1,595;33,495;31,9;4,761904762;1,595;9,1
;;;;;;;;;;;;;;;;;;;01/05/2019;31,9;1;1,595;33,495;31,9;4,761904762;1,595;9,1
;;;;;;;;;;;;;;;;;;;12;31,9;1;1,595;33,495;31,9;4,761904762;1,595;9,1
;;;;;;;;;;;;;;;;;;;574-22-5561;82,63;10;41,315;867,615;826,3;4,761904762;41,315;7,9
;;;;;;;;;;;;;;;;;;;C;82,63;10;41,315;867,615;826,3;4,761904762;41,315;7,9
;;;;;;;;;;;;;;;;;;;Naypyitaw;82,63;10;41,315;867,615;826,3;4,761904762;41,315;7,9
;;;;;;;;;;;;;;;;;;;Female;82,63;10;41,315;867,615;826,3;4,761904762;41,315;7,9
;;;;;;;;;;;;;;;;;;;Member;82,63;10;41,315;867,615;826,3;4,761904762;41,315;7,9
